"StichtagDatJahr","HundenameText","GebDatHundJahr","SexHundCd","SexHundLang","SexHundSort","AnzHunde"
2015,"Benji",2004,"1","männlich",1,2
2015,"Benji",2005,"1","männlich",1,1
2015,"Benji",2009,"1","männlich",1,1
2015,"Benji",2010,"1","männlich",1,1
2015,"Benji",2011,"1","männlich",1,2
2015,"Benji",2013,"1","männlich",1,1
2015,"Benji",2015,"1","männlich",1,2
2015,"Benji  (Boucuk)",2006,"1","männlich",1,1
2015,"Benji (Baladeva)",2008,"1","männlich",1,1
2015,"Benji (Raudie)",1994,"1","männlich",1,1
2015,"Benn",2013,"1","männlich",1,1
2015,"Benni",2009,"1","männlich",1,1
2015,"Benno",2004,"1","männlich",1,1
2015,"Benno (Fidor)",2009,"1","männlich",1,1
2015,"Benny",1999,"1","männlich",1,1
2015,"Benny",2000,"1","männlich",1,1
2015,"Benny",2004,"1","männlich",1,1
2015,"Benny",2005,"1","männlich",1,1
2015,"Benny",2011,"1","männlich",1,1
2015,"Benny",2012,"1","männlich",1,1
2015,"Benschi",2009,"2","weiblich",2,1
2015,"Bentley",2006,"1","männlich",1,1
2015,"Bentley",2012,"1","männlich",1,1
2015,"Bentley",2014,"2","weiblich",2,1
2015,"Bentley (Mozquito)",2008,"1","männlich",1,1
2015,"Bentley vom schweizer Herz",2015,"1","männlich",1,1
2015,"Beny",2006,"1","männlich",1,1
2015,"Berdus",2004,"1","männlich",1,1
2015,"Berenice v. Happy Morning Star",2008,"2","weiblich",2,1
2015,"Bernie",2008,"1","männlich",1,1
2015,"Bero",2006,"1","männlich",1,1
2015,"Berri",2010,"1","männlich",1,1
2015,"Berry",2014,"2","weiblich",2,1
2015,"Bertha",2015,"2","weiblich",2,1
2015,"Bertie",2012,"1","männlich",1,1
2015,"Bertil",2008,"1","männlich",1,1
2015,"Beruska (Pez)",2012,"2","weiblich",2,1
2015,"Beryll (Mithras)",2008,"2","weiblich",2,1
2015,"Bess",2010,"2","weiblich",2,1
2015,"Bessy",2008,"2","weiblich",2,1
2015,"Beti",2006,"2","weiblich",2,1
2015,"Beti",2011,"2","weiblich",2,1
2015,"Betta",2012,"2","weiblich",2,1
2015,"Betty",2004,"2","weiblich",2,1
2015,"Betty",2011,"2","weiblich",2,1
2015,"Betty",2012,"2","weiblich",2,1
2015,"Beule",2005,"1","männlich",1,1
2015,"Bevel",2014,"1","männlich",1,1
2015,"Beverly",2005,"2","weiblich",2,1
2015,"Bhaki",2004,"1","männlich",1,1
2015,"Bhanu",2004,"1","männlich",1,1
2015,"Bhanu",2014,"1","männlich",1,1
2015,"Bianca",1998,"2","weiblich",2,1
2015,"Bianca",2007,"2","weiblich",2,1
2015,"Bianca",2012,"2","weiblich",2,2
2015,"Biba June",2015,"2","weiblich",2,1
2015,"Bibi",2011,"2","weiblich",2,1
2015,"Bibi (Biborka)",2008,"2","weiblich",2,1
2015,"Bibocas",2011,"1","männlich",1,1
2015,"Bibor (Arany Szivem)",2014,"2","weiblich",2,1
2015,"Bica",2011,"2","weiblich",2,1
2015,"Bichette",2006,"2","weiblich",2,1
2015,"Bida",2008,"2","weiblich",2,1
2015,"Biddo",2013,"1","männlich",1,1
2015,"Bienchen",2003,"2","weiblich",2,1
2015,"Biggie Smalls",2013,"2","weiblich",2,1
2015,"Bigna",2000,"2","weiblich",2,1
2015,"Bigna",2012,"2","weiblich",2,1
2015,"Bijou",2004,"2","weiblich",2,1
2015,"Bijou",2012,"2","weiblich",2,1
2015,"Bijou",2013,"2","weiblich",2,1
2015,"Bijou",2014,"2","weiblich",2,1
2015,"Bijoux",2005,"2","weiblich",2,1
2015,"Bijoux",2013,"2","weiblich",2,1
2015,"Bijoux-Ronnie",2009,"1","männlich",1,1
2015,"Bilboul",2014,"1","männlich",1,1
2015,"Bill (Cougard)",2007,"1","männlich",1,1
2015,"Billi",2005,"1","männlich",1,1
2015,"Billi",2013,"2","weiblich",2,1
2015,"Billie",2012,"1","männlich",1,1
2015,"Billie",2013,"2","weiblich",2,1
2015,"Billy",1999,"1","männlich",1,2
2015,"Billy",2003,"1","männlich",1,1
2015,"Billy",2005,"1","männlich",1,1
2015,"Billy",2006,"1","männlich",1,1
2015,"Billy",2014,"1","männlich",1,1
2015,"Billy Bär Kyuss",2011,"2","weiblich",2,1
2015,"Billy Kid",2011,"2","weiblich",2,1
2015,"Bilo",2014,"1","männlich",1,1
2015,"Biloxi",2002,"2","weiblich",2,1
2015,"Bimbo",2002,"1","männlich",1,1
2015,"Bina",2010,"2","weiblich",2,1
2015,"Bina",2011,"2","weiblich",2,1
2015,"Bingo",2003,"1","männlich",1,1
2015,"Bino",2001,"1","männlich",1,1
2015,"Biny",2005,"1","männlich",1,1
2015,"Bion Blues",2013,"1","männlich",1,1
2015,"Biona",2006,"2","weiblich",2,1
2015,"Biondo",2012,"1","männlich",1,1
2015,"Biranda",2014,"2","weiblich",2,1
2015,"Birba",2004,"2","weiblich",2,1
2015,"Birba",2007,"2","weiblich",2,1
2015,"Birba (Queudolin)",2008,"2","weiblich",2,1
2015,"Birbi",2006,"2","weiblich",2,1
2015,"Birillo",2008,"1","männlich",1,1
2015,"Biscuit",2006,"1","männlich",1,1
2015,"Bisou",2009,"1","männlich",1,1
2015,"Bisou",2010,"2","weiblich",2,1
2015,"Bistuall Melodie d'Amour",2009,"2","weiblich",2,1
2015,"Bita",2012,"2","weiblich",2,1
2015,"Bize",2005,"1","männlich",1,1
2015,"Bizou",2012,"2","weiblich",2,1
2015,"Bizzy",2006,"2","weiblich",2,1
2015,"Black",2010,"2","weiblich",2,1
2015,"Black Hamlet B For Blueberry H",2014,"1","männlich",1,1
2015,"Black Jewel of Bloodline",2014,"1","männlich",1,1
2015,"Blacky",1999,"1","männlich",1,1
2015,"Blacky",2001,"1","männlich",1,1
2015,"Blacky",2003,"1","männlich",1,1
2015,"Blacky",2006,"1","männlich",1,2
2015,"Blacky",2007,"1","männlich",1,2
2015,"Blacky",2011,"1","männlich",1,4
2015,"Blacky",2012,"1","männlich",1,3
2015,"Blacky",2013,"1","männlich",1,1
2015,"Blacky",2014,"1","männlich",1,2
2015,"Blacky (Leda)",2013,"2","weiblich",2,1
2015,"Blade",2005,"1","männlich",1,2
2015,"Blake",2007,"1","männlich",1,1
2015,"Blanca",2007,"2","weiblich",2,1
2015,"Blanco",2006,"1","männlich",1,1
2015,"Blanquito",2009,"1","männlich",1,1
2015,"Blazing Sun Kylie",2012,"2","weiblich",2,1
2015,"Blechie",2004,"2","weiblich",2,1
2015,"Bleyd Nox",2015,"1","männlich",1,1
2015,"Bliss",2001,"2","weiblich",2,1
2015,"Blizzard",2014,"1","männlich",1,1
2015,"Blondie",2007,"2","weiblich",2,1
2015,"Blue",2001,"1","männlich",1,1
2015,"Blue",2002,"2","weiblich",2,1
2015,"Blue",2008,"1","männlich",1,1
2015,"Blue",2012,"1","männlich",1,1
2015,"Blue (Sola of True Eyes)",2013,"2","weiblich",2,1
2015,"Blue Jewel's Art",2012,"1","männlich",1,1
2015,"Blue Sky",2014,"2","weiblich",2,1
2015,"Blueboy",2012,"1","männlich",1,1
2015,"Blues",2007,"1","männlich",1,1
2015,"Bo",2005,"1","männlich",1,1
2015,"Bo",2006,"2","weiblich",2,1
2015,"Bo (BBY)",2012,"1","männlich",1,1
2015,"Boa Zeus",2014,"1","männlich",1,1
2015,"Bob",2009,"1","männlich",1,1
2015,"Bobbi",2007,"1","männlich",1,1
2015,"Bobbi",2009,"1","männlich",1,1
2015,"Bobbi",2012,"1","männlich",1,1
2015,"Bobby",1998,"1","männlich",1,1
2015,"Bobby",2002,"1","männlich",1,1
2015,"Bobby",2005,"1","männlich",1,2
2015,"Bobby",2006,"1","männlich",1,3
2015,"Bobby",2011,"1","männlich",1,2
2015,"Bobby",2012,"1","männlich",1,1
2015,"Bobby",2013,"1","männlich",1,1
2015,"Bobby",2014,"1","männlich",1,4
2015,"Bobby Lord Sinclair",2009,"1","männlich",1,1
2015,"Bobet",2006,"2","weiblich",2,1
2015,"Bobi",2012,"1","männlich",1,2
2015,"Bobi (Bengo)",2004,"1","männlich",1,1
2015,"Bobi (DJ)",2009,"1","männlich",1,1
2015,"Bobina",2000,"2","weiblich",2,1
2015,"Bobo",2002,"1","männlich",1,1
2015,"Bobo",2003,"1","männlich",1,1
2015,"Bobo",2008,"1","männlich",1,1
2015,"Bobo",2011,"1","männlich",1,1
2015,"Bobona",2004,"2","weiblich",2,1
2015,"Boby",2005,"1","männlich",1,2
2015,"Boby",2007,"1","männlich",1,1
2015,"Boby",2009,"1","männlich",1,2
2015,"Boby (Zorro)",2005,"1","männlich",1,1
2015,"Boccia",2002,"2","weiblich",2,1
2015,"Bodo",2002,"1","männlich",1,1
2015,"Body",2004,"1","männlich",1,1
2015,"Bogar",2012,"2","weiblich",2,1
2015,"Bogyo",2013,"2","weiblich",2,1
2015,"Bohne (Jess)",1999,"2","weiblich",2,1
2015,"Bojar",2008,"1","männlich",1,1
2015,"Bolero",2006,"1","männlich",1,1
2015,"Bolero Classic",2013,"1","männlich",1,1
2015,"Bolimhas",2012,"1","männlich",1,1
2015,"Bolinha",2011,"2","weiblich",2,1
2015,"Bolinhas",2002,"1","männlich",1,1
2015,"Bolinhas",2007,"1","männlich",1,1
2015,"Bolinhas",2013,"1","männlich",1,1
2015,"Bolo (Pluto)",2014,"1","männlich",1,1
2015,"Bomani",2009,"1","männlich",1,1
2015,"Bombay",2003,"1","männlich",1,1
2015,"Bonci",2003,"2","weiblich",2,1
2015,"Boncuk",2010,"2","weiblich",2,2
2015,"Boncuk",2011,"2","weiblich",2,1
2015,"Bond vom Köppembusch",2011,"1","männlich",1,1
2015,"Boneca",2014,"2","weiblich",2,1
2015,"Bones",2013,"2","weiblich",2,1
2015,"Bongio",2010,"1","männlich",1,1
2015,"Bongo (Dingo)",2007,"1","männlich",1,1
2015,"Boni",2007,"2","weiblich",2,1
2015,"Bonita",2003,"2","weiblich",2,1
2015,"Bonita",2004,"2","weiblich",2,1
2015,"Bonita",2006,"2","weiblich",2,1
2015,"Bonita",2007,"2","weiblich",2,1
2015,"Bonita",2010,"2","weiblich",2,2
2015,"Bonita v Buchegg",2014,"2","weiblich",2,1
2015,"Bonito",2014,"1","männlich",1,1
2015,"Bonitta",2004,"2","weiblich",2,1
2015,"Bonnetime",2012,"1","männlich",1,1
2015,"Bonni",2010,"2","weiblich",2,1
2015,"Bonni of Clermont",2014,"1","männlich",1,1
2015,"Bonnie",2007,"2","weiblich",2,1
2015,"Bonnie",2010,"2","weiblich",2,1
2015,"Bonnie",2011,"2","weiblich",2,1
2015,"Bonnie",2014,"2","weiblich",2,2
2015,"Bonnie",2015,"2","weiblich",2,2
2015,"Bonnie (Kremmi)",2010,"2","weiblich",2,1
2015,"Bonnie Bonita",2010,"2","weiblich",2,1
2015,"Bonny",1997,"2","weiblich",2,1
2015,"Bonny",2004,"2","weiblich",2,1
2015,"Bonny",2005,"2","weiblich",2,1
2015,"Bonny",2010,"2","weiblich",2,1
2015,"Bono",2006,"1","männlich",1,2
2015,"Bono",2007,"1","männlich",1,1
2015,"Bono",2008,"1","männlich",1,1
2015,"Bono",2012,"1","männlich",1,1
2015,"Bonsai",2007,"1","männlich",1,1
2015,"Bonsai",2008,"2","weiblich",2,1
2015,"Bonsai von den Glückspfoten",2011,"1","männlich",1,1
2015,"Bony",2003,"2","weiblich",2,1
2015,"Boo",2004,"2","weiblich",2,1
2015,"Boo",2013,"1","männlich",1,1
2015,"Boomer",2009,"1","männlich",1,1
2015,"Boomer",2014,"1","männlich",1,1
2015,"Boots",2005,"1","männlich",1,1
2015,"Bootsmann Bombolo II",2008,"1","männlich",1,1
2015,"Bootsy",2008,"1","männlich",1,1
2015,"Boris",2012,"1","männlich",1,1
2015,"Born in the USA Brynn",2012,"2","weiblich",2,1
2015,"Borre",2015,"1","männlich",1,1
2015,"Bosco",2005,"1","männlich",1,1
2015,"Bosko",2010,"1","männlich",1,1
2015,"Boss",2000,"1","männlich",1,1
2015,"Boston",2015,"1","männlich",1,1
2015,"Boszi",2013,"2","weiblich",2,1
2015,"Botz",2007,"1","männlich",1,1
2015,"Boubou",2002,"1","männlich",1,1
2015,"Boubou",2005,"1","männlich",1,1
2015,"Boubou",2009,"1","männlich",1,1
2015,"Boulie",2011,"2","weiblich",2,1
2015,"Bounty",2004,"2","weiblich",2,1
2015,"Bout de Chou",2009,"1","männlich",1,1
2015,"Bowie",2013,"1","männlich",1,1
2015,"Bradley",2010,"1","männlich",1,1
2015,"Brahms Brando",2006,"1","männlich",1,1
2015,"Branco",2014,"1","männlich",1,1
2015,"Brandy",2000,"1","männlich",1,1
2015,"Brandy",2006,"1","männlich",1,1
2015,"Brandy",2013,"1","männlich",1,1
2015,"Brauni",2004,"1","männlich",1,1
2015,"Brauni",2014,"2","weiblich",2,1
2015,"Bravo",2007,"1","männlich",1,1
2015,"Brembo",2002,"1","männlich",1,1
2015,"Brembo",2010,"1","männlich",1,1
2015,"Brenda (Aurora)",2008,"2","weiblich",2,1
2015,"Brenda de Socrettaz (Suki)",2005,"2","weiblich",2,1
2015,"Brian",2007,"1","männlich",1,1
2015,"Briar Hill's Kimmy",2007,"1","männlich",1,1
2015,"Briciola",2002,"2","weiblich",2,2
2015,"Briciola",2003,"2","weiblich",2,1
2015,"Briciola",2006,"2","weiblich",2,1
2015,"Briciola",2013,"1","männlich",1,1
2015,"Bridget",2003,"2","weiblich",2,1
2015,"Brio",2007,"1","männlich",1,1
2015,"Briscilla",2012,"2","weiblich",2,1
2015,"Britney",2014,"2","weiblich",2,1
2015,"Britta",2005,"2","weiblich",2,1
2015,"Britta",2010,"2","weiblich",2,1
2015,"Bro",2012,"1","männlich",1,1
2015,"Bro",2014,"1","männlich",1,1
2015,"Broccoli",2005,"1","männlich",1,1
2015,"Brock",2005,"1","männlich",1,1
2015,"Brok",2010,"1","männlich",1,1
2015,"Bronco",2013,"1","männlich",1,1
2015,"Bronco v. schwarzen Falken",2010,"1","männlich",1,1
2015,"Brooke",2009,"2","weiblich",2,1
2015,"Brownie",2011,"1","männlich",1,1
2015,"Browny",2009,"1","männlich",1,1
2015,"Browny",2012,"1","männlich",1,1
2015,"Bruce",2007,"1","männlich",1,1
2015,"Bruce (Tysson)",2011,"1","männlich",1,1
2015,"Bruce (Wels Fargo)",2009,"1","männlich",1,1
2015,"Brumi",2004,"1","männlich",1,1
2015,"Bruno",2004,"1","männlich",1,1
2015,"Bruno",2011,"1","männlich",1,1
2015,"Bruno",2014,"1","männlich",1,3
2015,"Bruno",2015,"1","männlich",1,1
2015,"Brutus vom goldenen Kelsch",2011,"1","männlich",1,1
2015,"Buba",2002,"1","männlich",1,1
2015,"Buba (Charles)",2013,"1","männlich",1,1
2015,"Bubi",2004,"1","männlich",1,1
2015,"Bubi",2006,"1","männlich",1,1
2015,"Bubi",2011,"1","männlich",1,1
2015,"Bubi-Verni",2008,"1","männlich",1,1
2015,"Bublik",2005,"1","männlich",1,1
2015,"Bubu",2005,"1","männlich",1,1
2015,"Bubu",2008,"1","männlich",1,1
2015,"Bubu",2009,"1","männlich",1,1
2015,"Bubu",2011,"2","weiblich",2,1
2015,"Bubu",2014,"1","männlich",1,1
2015,"Bucca",2007,"2","weiblich",2,1
2015,"Buchica",2005,"2","weiblich",2,1
2015,"Buco",2010,"1","männlich",1,1
2015,"Buddy",2000,"1","männlich",1,1
2015,"Buddy",2001,"1","männlich",1,1
2015,"Buddy",2003,"1","männlich",1,1
2015,"Buddy",2007,"1","männlich",1,2
2015,"Buddy",2008,"1","männlich",1,1
2015,"Buddy",2009,"1","männlich",1,2
2015,"Buddy",2011,"1","männlich",1,1
2015,"Buddy",2013,"1","männlich",1,3
2015,"Buddy",2014,"1","männlich",1,1
2015,"Buddy",2015,"1","männlich",1,1
2015,"Buddy (Damian)",2011,"1","männlich",1,1
2015,"Buddy Fortheringhay's J.",2011,"1","männlich",1,1
2015,"Buebeli (Andi Benji)",2004,"1","männlich",1,1
2015,"Buffy",2008,"2","weiblich",2,1
2015,"Bufo",2013,"1","männlich",1,1
2015,"Bugi",2009,"1","männlich",1,1
2015,"Bugsy",2013,"1","männlich",1,1
2015,"Bumble Bee",2009,"1","männlich",1,1
2015,"Bunga",2005,"2","weiblich",2,1
2015,"Bunny",2010,"2","weiblich",2,1
2015,"Buran v. Kreuzberger Hof",2008,"1","männlich",1,1
2015,"Buscheli",2009,"2","weiblich",2,1
2015,"Busik",2012,"1","männlich",1,1
2015,"Buster",2004,"1","männlich",1,1
2015,"Buster",2010,"1","männlich",1,1
2015,"Buster",2011,"1","männlich",1,1
2015,"Buster",2014,"1","männlich",1,1
2015,"Butch",2005,"1","männlich",1,1
2015,"Butzi",1999,"1","männlich",1,1
2015,"Buzz",2007,"1","männlich",1,1
2015,"Byetti",2011,"2","weiblich",2,1
2015,"Bänz (Eros)",2010,"1","männlich",1,1
2015,"Bär (Tumainia Charming Baer)",2012,"1","männlich",1,1
2015,"Bärli",2012,"1","männlich",1,1
2015,"Bärli ( Böbbelsen)",2012,"2","weiblich",2,1
2015,"Bébé",2005,"1","männlich",1,1
2015,"Böbsli",2002,"1","männlich",1,1
2015,"C'est Ci Bonne",2009,"2","weiblich",2,1
2015,"Cacau (Chubby)",2012,"1","männlich",1,1
2015,"Cachaca",2013,"2","weiblich",2,1
2015,"Cachou",2008,"2","weiblich",2,1
2015,"Cador",2003,"1","männlich",1,1
2015,"Caila",2008,"2","weiblich",2,1
2015,"Caja",2010,"2","weiblich",2,1
2015,"Cajus",2012,"1","männlich",1,1
2015,"Caki",2009,"1","männlich",1,1
2015,"Calan",2009,"1","männlich",1,1
2015,"Cali",2009,"2","weiblich",2,1
2015,"Calimero",2010,"1","männlich",1,2
2015,"Calimero",2013,"1","männlich",1,1
2015,"Calinero",2013,"1","männlich",1,1
2015,"Caliope",2013,"2","weiblich",2,1
2015,"Calito",2008,"1","männlich",1,1
2015,"Callista",2010,"2","weiblich",2,1
2015,"Calou",2006,"1","männlich",1,1
2015,"Camena",2006,"2","weiblich",2,1
2015,"Camila",2006,"2","weiblich",2,1
2015,"Camilla",2001,"2","weiblich",2,1
2015,"Camino",2004,"1","männlich",1,1
2015,"Camino",2014,"1","männlich",1,1
2015,"Camira",2013,"2","weiblich",2,1
2015,"Cammy",2013,"2","weiblich",2,1
2015,"Campina",2009,"2","weiblich",2,1
2015,"Campino (Maddox)",2010,"1","männlich",1,1
2015,"Candy",2001,"1","männlich",1,1
2015,"Candy",2003,"2","weiblich",2,1
2015,"Candy",2005,"2","weiblich",2,1
2015,"Candy",2011,"2","weiblich",2,1
2015,"Candy",2015,"2","weiblich",2,1
2015,"Candy (Mara)",2014,"2","weiblich",2,1
2015,"Candy Beggar II",2013,"1","männlich",1,1
2015,"Candy vom Wolfszauber",2013,"2","weiblich",2,1
2015,"Canela",2003,"2","weiblich",2,1
2015,"Canelle",2007,"2","weiblich",2,1
2015,"Cannel",2011,"1","männlich",1,1
2015,"Cannelle",2005,"2","weiblich",2,1
2015,"Cano",2007,"1","männlich",1,1
2015,"Cansu",2009,"2","weiblich",2,1
2015,"Capengo",2007,"1","männlich",1,1
2015,"Capi",2007,"2","weiblich",2,1
2015,"Capitan",2004,"1","männlich",1,1
2015,"Capo v. Studerwilen",2009,"1","männlich",1,1
2015,"Capone",2006,"1","männlich",1,1
2015,"Cappi",2011,"1","männlich",1,1
2015,"Capucina",2013,"2","weiblich",2,1
2015,"Cara",2012,"2","weiblich",2,1
2015,"Cara",2013,"2","weiblich",2,2
2015,"Cara (Petite Maria)",2004,"2","weiblich",2,1
2015,"Caramel",2002,"2","weiblich",2,1
2015,"Caramel (Angel)",2012,"2","weiblich",2,1
2015,"Caramella",2005,"2","weiblich",2,1
2015,"Carino",2002,"1","männlich",1,1
2015,"Carla",2008,"2","weiblich",2,1
2015,"Carlitos",2010,"1","männlich",1,1
2015,"Carlo",1999,"1","männlich",1,1
2015,"Carlos",2008,"1","männlich",1,1
2015,"Carly",2002,"2","weiblich",2,1
2015,"Carly",2012,"1","männlich",1,1
2015,"Carmel",2008,"1","männlich",1,1
2015,"Carmelita",2014,"2","weiblich",2,1
2015,"Carmella",2004,"2","weiblich",2,1
2015,"Carolina",2008,"2","weiblich",2,1
2015,"Carrie",2004,"2","weiblich",2,1
2015,"Carrie",2006,"2","weiblich",2,1
2015,"Carrie",2011,"2","weiblich",2,1
2015,"Cartouche",2004,"2","weiblich",2,1
2015,"Caruso",2000,"1","männlich",1,1
2015,"Caruso",2004,"1","männlich",1,1
2015,"Caruso",2009,"1","männlich",1,1
2015,"Caruso",2012,"1","männlich",1,1
2015,"Casanova",2005,"1","männlich",1,1
2015,"Casanova",2008,"1","männlich",1,1
2015,"Casey",2002,"1","männlich",1,1
2015,"Cash",2012,"1","männlich",1,1
2015,"Casima",2011,"2","weiblich",2,1
2015,"Casimo",2011,"1","männlich",1,1
2015,"Casper",2009,"1","männlich",1,1
2015,"Casper",2014,"1","männlich",1,1
2015,"Cassie",2008,"2","weiblich",2,1
2015,"Cassie",2013,"2","weiblich",2,1
2015,"Cassis",2004,"2","weiblich",2,1
2015,"Cassius",2007,"1","männlich",1,1
2015,"Cassy (Kassady little rose)",2007,"2","weiblich",2,1
2015,"Catalina",2006,"2","weiblich",2,1
2015,"Caviperro Eron",2015,"1","männlich",1,1
2015,"Cay",2001,"1","männlich",1,1
2015,"Cayenne",2005,"2","weiblich",2,1
2015,"Cebolla",2007,"2","weiblich",2,1
2015,"Ceca",2006,"2","weiblich",2,1
2015,"Ceila",2005,"2","weiblich",2,1
2015,"Celaya",2013,"2","weiblich",2,1
2015,"Celia",2012,"2","weiblich",2,2
2015,"Celine",2007,"2","weiblich",2,1
2015,"Celis",2007,"2","weiblich",2,1
2015,"Cen",2004,"1","männlich",1,1
2015,"Cenndy",2012,"2","weiblich",2,1
2015,"Ceres",2003,"1","männlich",1,1
2015,"Cert",2008,"1","männlich",1,1
2015,"Cesar",2006,"1","männlich",1,1
2015,"Cesar",2012,"1","männlich",1,1
2015,"Cesi",1999,"1","männlich",1,1
2015,"Cha-Cha-Cha",2009,"2","weiblich",2,1
2015,"Chaco",2014,"1","männlich",1,1
2015,"Chadisha Nanouk",2009,"2","weiblich",2,1
2015,"Chai (Elina)",2001,"2","weiblich",2,1
2015,"Chajra",2006,"2","weiblich",2,1
2015,"Chakori",2015,"1","männlich",1,1
2015,"Chala",2007,"2","weiblich",2,1
2015,"Chalia",2003,"2","weiblich",2,1
2015,"Champion",2006,"1","männlich",1,1
2015,"Chance",2007,"1","männlich",1,1
2015,"Chanda",2004,"2","weiblich",2,1
2015,"Chandar",2007,"1","männlich",1,1
2015,"Chanel",2004,"2","weiblich",2,1
2015,"Chanel",2005,"2","weiblich",2,1
2015,"Chanel",2006,"2","weiblich",2,3
2015,"Chanel",2011,"2","weiblich",2,1
2015,"Chanel",2012,"2","weiblich",2,1
2015,"Chanel",2013,"2","weiblich",2,3
2015,"Chanel",2014,"2","weiblich",2,1
2015,"Chanelle",2011,"2","weiblich",2,1
2015,"Chanelle",2012,"2","weiblich",2,1
2015,"Chantal",2014,"2","weiblich",2,1
2015,"Chap",2004,"1","männlich",1,1
2015,"Chaplin",2014,"1","männlich",1,1
2015,"Chara",2004,"2","weiblich",2,1
2015,"Chari",2006,"2","weiblich",2,1
2015,"Charlee",2004,"2","weiblich",2,1
2015,"Charles",2006,"1","männlich",1,1
2015,"Charlet",2007,"2","weiblich",2,1
2015,"Charlie",2004,"1","männlich",1,1
2015,"Charlie",2006,"1","männlich",1,2
2015,"Charlie",2011,"1","männlich",1,1
2015,"Charlie",2012,"1","männlich",1,2
2015,"Charlie",2012,"2","weiblich",2,1
2015,"Charlie",2013,"1","männlich",1,1
2015,"Charlie",2014,"1","männlich",1,2
2015,"Charlie (Milka)",2006,"2","weiblich",2,1
2015,"Charlie (Taro)",2011,"1","männlich",1,1
2015,"Charlina",2012,"2","weiblich",2,1
2015,"Charly",2000,"1","männlich",1,1
2015,"Charly",2002,"1","männlich",1,1
2015,"Charly",2003,"1","männlich",1,2
2015,"Charly",2004,"1","männlich",1,2
2015,"Charly",2005,"1","männlich",1,2
2015,"Charly",2006,"1","männlich",1,2
2015,"Charly",2007,"1","männlich",1,1
2015,"Charly",2009,"1","männlich",1,1
2015,"Charly",2010,"1","männlich",1,2
2015,"Charly",2011,"1","männlich",1,2
2015,"Charly",2012,"1","männlich",1,2
2015,"Charly",2013,"1","männlich",1,4
2015,"Charly (Carletto)",2011,"1","männlich",1,1
2015,"Charlyn",2011,"2","weiblich",2,1
2015,"Charo",2007,"2","weiblich",2,1
2015,"Chaska",2012,"1","männlich",1,1
2015,"Chasni",2012,"2","weiblich",2,1
2015,"Chatito",2011,"1","männlich",1,1
2015,"Chavez",2014,"1","männlich",1,1
2015,"Chaya",2003,"2","weiblich",2,1
2015,"Chaya",2009,"2","weiblich",2,1
2015,"Chazal",2003,"1","männlich",1,1
2015,"Che (Bandit)",2014,"1","männlich",1,1
2015,"Cheeba",2001,"2","weiblich",2,1
2015,"Chegue",2005,"1","männlich",1,1
2015,"Chela",2009,"2","weiblich",2,1
2015,"Chelsea",2010,"2","weiblich",2,1
2015,"Chelsea",2012,"2","weiblich",2,1
2015,"Chelsey",2010,"2","weiblich",2,1
2015,"Chenoa",2006,"2","weiblich",2,1
2015,"Cherie",2014,"2","weiblich",2,1
2015,"Cherie (Merlin Boy)",2011,"1","männlich",1,1
2015,"Cherry",2005,"2","weiblich",2,1
2015,"Cherry",2007,"1","männlich",1,1
2015,"Chery",2012,"2","weiblich",2,1
2015,"Chessy",2005,"2","weiblich",2,1
2015,"Chester",2003,"1","männlich",1,1
2015,"Chester",2012,"1","männlich",1,2
2015,"Chester",2013,"1","männlich",1,1
2015,"Chester",2014,"1","männlich",1,2
2015,"Chester von den Haslizwergen",2010,"1","männlich",1,1
2015,"Chesterfield",2003,"1","männlich",1,1
